#Position (bp)	Coverage	Std
6.121186005E8	36.24776063821619	28.47584349979148
6.173281205E8	35.99406720772739	29.606410962093303
6.225376405E8	35.33833673735776	28.515378155231645
6.277471605E8	41.960630537938236	45.72651822616022
6.329566805E8	38.19785642439226	28.0579527641836
6.381662005E8	37.40212764323776	30.697515685915
6.433757205E8	38.426876180531025	33.24724173963402
6.485852405E8	38.26675355886915	28.62837543907647
6.537947605E8	36.57741634545985	27.431332791248376
6.590042805E8	37.56687333957831	28.44597782777981
6.642138005E8	34.42762039496921	26.967208158147145
6.694233205E8	38.248363572843566	27.616190256456054
6.746328405E8	37.37041397288042	29.099690720533665
6.798423605E8	33.906405004683734	29.307254194492256
6.850518805E8	38.070717839647415	29.042286312596175
6.902614005E8	38.847052511555766	28.102984098158757
6.954709205E8	33.37611238655385	28.21167565142427
7.006804405E8	39.01307663661911	28.857958825487277
7.058899605E8	37.41076221993581	29.81836620772443
7.110994805E8	37.86937030666933	28.158020674873477
7.163090005E8	36.4015012899461	26.759804563448515
7.215185205E8	39.585920967766704	29.26226056457531
7.267280405E8	38.180288203135795	27.84318474214702
7.319375605E8	31.767328467881878	27.539617544240215
7.371470805E8	31.09683464119535	24.326727949241583
7.423566005E8	29.818080168614383	27.390143773421205
7.475661205E8	33.12328813403154	26.748255731635314
7.527756405E8	31.502246848078133	26.672583254519026
7.579851605E8	32.86913554415762	28.30437189423599
7.631946805E8	34.25750453016785	29.118698734581727
7.684042005E8	33.567626959873465	27.004568474753587
7.736137205E8	31.38514392880726	25.52351793071228
7.788232405E8	31.794791650670312	27.644268608286307
7.840327605E8	29.974949323546124	27.62276971605197
7.892422805E8	31.32889920760454	25.88823045423415
7.93090927E8	35.21994852424236	33.996682436927294
7.95695687E8	36.08038256311112	32.273017112757785
7.996613205E8	32.94135736113884	239.76480025109882
8.048708405E8	32.788140558055254	31.1119976027095
8.100803605E8	32.35868352554554	36.92716887691013
8.152898805E8	32.80110336460941	30.318963054886925
8.204994005E8	26.52994652098466	27.744403997112517
8.257089205E8	26.370091678312015	29.280505453693344
8.309184405E8	40.20742102919271	28.250002738349416
8.361279605E8	37.504588522551025	30.630405334974142
8.413374805E8	39.12884046898755	29.779948489001043
8.465470005E8	38.79141187671801	34.512562093415745
8.517565205E8	39.301903630276875	30.506830999408955
8.569660405E8	38.281882207957736	42.660771787441284
8.621755605E8	36.510523042430016	29.086277837745445
8.673850805E8	35.11090311583409	30.866219962895226
8.725946005E8	41.975101736820285	32.476304904144634
8.778041205E8	34.988030951028115	32.29935018941585
8.830136405E8	34.87513225786637	33.331080505831736
8.882231605E8	34.27543574072084	30.7761700472471
8.934326805E8	39.70109971744038	30.694802269720647
8.986422005E8	37.995326632779985	28.45783084313747
9.038517205E8	34.03477882799183	29.8975718594548
9.090612405E8	39.41432665581474	29.80189772420343
9.142707605E8	32.54083907922419	30.588691296798697
9.194802805E8	35.14372955665781	33.048904768850555
9.246898005E8	42.026403200294844	27.794098669824667
9.298993205E8	41.7525345905189	27.3754252674743
9.351088405E8	39.45763697999048	42.64797855316225
9.403183605E8	30.918097828590735	30.826255737204512
9.455278805E8	45.14975256837482	26.617754138512648
9.507374005E8	50.4487085182512	24.631599274647694
9.559469205E8	49.17031281192893	26.650793890474485
9.611564405E8	49.566564098035904	26.561460613047878
9.663659605E8	51.72531768761805	49.11875914790955
9.715754805E8	41.015740413704144	27.817367891353292
9.767850005E8	46.16250422303782	28.33631565882338
9.819945205E8	48.13990329243385	24.535173783129693
9.872040405E8	49.98791923248207	29.67073048672552
9.924135605E8	49.30331642838496	28.47747439935055
9.976230805E8	46.57380219290837	29.563822448642245
1.0028326005E9	46.07779526712634	37.32773106988911
1.0080421205E9	46.356478715889374	40.32555431887523
1.0132516405E9	50.577061034413916	28.640264832764263
1.015976029E9	89.47032688698764	334.1481921032843
1.018580789E9	45.37929723235974	32.25807931019901
1.0236706805E9	46.69087267157051	26.780803576619252
1.0288802005E9	40.563370905572874	27.2836209366329
1.0340897205E9	42.24028586126937	28.145247831674546
1.0392992405E9	40.976143483468725	26.504846046942294
1.0445087605E9	40.044217317526375	25.372894174145785
1.0497182805E9	40.115967306009	25.991449821876387
1.0549278005E9	43.790079700241094	32.175614744729145
1.0601373205E9	43.62805268047728	39.471940417202
1.0653468405E9	45.10776578264408	27.97560199530107
1.0705563605E9	42.60071676469233	28.59992644508372
1.0757658805E9	41.34505175140896	30.701564460594103
1.0809754005E9	48.63460933061011	31.77193001657996
1.0861849205E9	44.23829815414856	26.850345929412597
1.0913944405E9	50.43191810377923	78.86396817824577
1.0966039605E9	50.29799981572199	26.176394051024666
1.1018134805E9	45.39476746418096	36.15528402057513
1.1070230005E9	47.95097667347471	31.550164754019498
1.1122325205E9	42.66374675593913	28.962504182483965
1.1174420405E9	39.3272084568252	28.354852055667987
1.1226515605E9	38.876209708380046	26.445018647595468
1.1278610805E9	34.86412260630538	28.649672901307703
1.1330706005E9	26.194103487461415	33.7606996950769
1.1382801205E9	37.78777910440885	30.088554624842867
1.1434896405E9	38.360575638446534	29.04007142617724
1.1486991605E9	38.826579416145826	30.10340915044596
1.1539086805E9	39.937067138623135	29.55300095292329
1.1591182005E9	29.499213555183587	37.158532108643776
1.1643277205E9	29.325383912529368	27.112275772251916
1.1695372405E9	39.82081132234832	34.928490638723865
1.1747467605E9	36.88636093152536	28.34307064175949
1.1799562805E9	36.52756818286522	28.732269591713553
1.1851658005E9	37.056319584145946	29.309497508837996
1.1903753205E9	36.61670115480889	25.8647558989722
1.194137444E9	32.29179553355536	33.27093075870535
1.196742204E9	88.76915516929881	130.44897920943507
1.199487392E9	51.385505298809555	37.55382894660774
1.202092152E9	5.126892117139778	16.52709575458516
1.2043644265E9	11.701652118602805	33.419275875046
1.2069691865E9	1.8467017067877476	8.900662266284412
1.2088051865E9	1.6660196595199088	10.815121240908836
1.2105562365E9	10.273310650857121	19.54264275149965
1.2129644505E9	3.976664792493938	12.74045517127265
1.213948815E9	9.579980023650162	22.12355434487645
1.2148954695E9	1.9538792892156862	7.940326731497966
1.216457445E9	5.39508737217241	13.229078541097904
1.217911186E9	42.31321179119355	30.034331163998594
1.218823316E9	7.314303609482077	17.0594872524565
1.219507816E9	10.605344741224092	52.47113902406393
1.2206494515E9	0.05754195011337868	0.41355162109542937
1.2219224515E9	23.67343172526574	36.6440722166376
1.223072692E9	82.82502150849992	68.95361879346156
1.2239243165E9	0.09145242326229529	0.49723413930393123
1.2244053165E9	0.5882366937114849	4.103102113437363
1.2250439325E9	4.277624867162593	26.12776044937441
1.2259315325E9	8.083785662910573	24.228949542318972
