#Position (bp)	mapping quality
1.248949989E9	11.692873027415342
1.2490226935E9	0.09713418029807279
1.24909522E9	0.04399210213022664
1.2491676375E9	0.009672838160630548
1.2492400235E9	0.016873865053470417
1.249312281E9	3.9230076169073596
1.2493843785E9	0.05889762961809071
1.2494564175E9	0.008991642891161215
1.249528423E9	0.003931756329038417
1.2496003075E9	0.014475701929986654
1.249672057E9	0.014553305385103157
1.249743755E9	0.45383165576374473
1.249815418E9	0.009853921083073536
1.2498870555E9	0.014857942434527989
1.2499585885E9	2.375218259551716
1.2500299765E9	0.020951009956412265
1.2501012565E9	0.026298769383588102
1.2501724235E9	0.03178861191101371
1.25024351E9	12.792962183390074
1.250281923E9	0.04754446540656629
1.250317436E9	6.1395409078912
1.250385436E9	0.04068635354681519
1.250456128E9	0.027674700224311708
1.2505267305E9	0.054258597419754695
1.250597235E9	0.403363959929618
1.2506676895E9	0.01973284760170006
1.250738137E9	0.026555913574924955
1.2508084315E9	0.0387333338751009
1.25087841E9	0.2006766791447609
1.2509481895E9	10.060747030518467
1.2510178765E9	0.020227222145906477
1.2510874685E9	6.822319273221188
1.251156914E9	1.7972266789008609
1.2512262325E9	0.04817416738328196
1.2512954485E9	0.16087235072123768
1.2513645695E9	0.030843048229036128
1.2514336535E9	0.1433013697784804
1.251502616E9	0.009486129251200253
1.251571471E9	0.01432199263041603
1.251640227E9	0.010926446894302153
1.2517086745E9	0.029489034965648347
1.2517764175E9	0.005280336142983136
1.251843634E9	0.0207647508676981
1.251910797E9	0.11986325852287164
1.2519779235E9	0.0
1.252044986E9	0.07164824659683183
1.25211183E9	0.02281656292655105
1.2521784465E9	0.006821205072189474
1.2522449675E9	0.0335477675295994
1.252311527E9	5.247660315676958
1.252377986E9	0.376983798703069
1.2524441585E9	0.00949233218631874
1.252510211E9	0.007581288896731264
1.2525761415E9	0.011514935182805079
1.2526419145E9	0.042088282151772856
1.252707578E9	0.02189142948288645
1.2527731845E9	0.005148421961963996
1.2528387475E9	0.04232490349378123
1.252904181E9	6.82746872734845E-5
1.252969506E9	5.106007964109283E-4
1.2530347485E9	0.0
1.2530997895E9	0.047786558647843536
1.2531646855E9	0.012421038054521868
1.2532295435E9	0.05899002722504249
1.2532943245E9	0.0075028622460543625
1.253359026E9	0.010174105722880921
1.253423687E9	0.024067929538280144
1.253488244E9	0.44693265857975956
1.253552568E9	0.01943544275021375
1.253616723E9	4.083185883562486
1.253680761E9	0.01977527470155732
1.2537445545E9	0.0014887013893039517
1.2538081025E9	3.729161868655553E-4
1.2538715195E9	0.01213097676137542
1.2539348625E9	0.18466285559956788
1.253998168E9	0.04243287816887131
1.254061334E9	3.985638599965036
1.254124366E9	0.016621196269333297
1.254187323E9	0.027875211209931985
1.254250153E9	0.015162062356819102
1.2543128285E9	0.012936947493002572
1.25437534E9	4.852060857447278
1.254437781E9	0.0012694446153514454
1.2545002115E9	0.05284076589965122
1.254562485E9	0.010863630396697875
1.254624597E9	0.013422024362789223
1.2546866495E9	5.202672203665252
1.254748632E9	0.006009339258587553
1.254810511E9	0.5028521494648648
1.254872187E9	0.004990057794552594
1.2549337455E9	5.664815787026194
1.254995275E9	0.04718154742503929
1.2550567275E9	0.013608258163420027
1.2551180515E9	0.04102471650246385
1.255179213E9	0.020896490015789408
1.2552402865E9	0.01944558153251595
1.255301341E9	0.015701166600120435
1.25536209E9	0.01111481712927763
1.255422519E9	0.17210370063091662
1.25547352E9	2.552960570535089
1.2555037085E9	3.1198713374083384
1.2555432125E9	3.2976364944442964
1.2556034385E9	0.010372602700283848
1.255663597E9	0.006230788513197591
1.255723746E9	0.022365005420835856
1.255783844E9	0.011845232097654415
1.2558438215E9	0.014945444451455426
1.255903751E9	1.3870807693102807
1.2559636465E9	0.0051415136262788355
1.256023441E9	0.007695050648728084
1.256083134E9	0.04088611351452694
1.256142809E9	0.019372866054832138
1.2562024485E9	0.003273890183749797
1.2562620295E9	0.3076923076923077
1.25632157E9	0.04691224363002443
1.2563810955E9	0.04798361262200729
1.256440587E9	0.4661870623271998
1.2565000105E9	0.0028227709512732117
1.256559358E9	0.014956479161566229
1.2566186565E9	0.04874016620613641
1.2566779215E9	0.0027402787889398207
1.256737139E9	0.010458468206610165
1.2567962345E9	2.1492429696067002E-4
1.256855215E9	0.008498447491392032
1.256914145E9	0.0
1.256972983E9	0.01739874567727566
1.257031653E9	2.3892122403834337
1.257090174E9	0.050136142044250244
1.257148601E9	0.00819247770694859
1.2572069365E9	0.00445494194874472
1.2572651285E9	1.9701656363082718
1.2573232025E9	1.0370335685444296
1.2573812295E9	1.6943320046909445
1.257439136E9	1.5880951754889763
1.2574969255E9	0.015178142034314317
1.2575546835E9	0.010155506089139123
1.257612305E9	0.022431637754824194
1.257669784E9	0.019598879735110975
1.257727196E9	3.7383039037932493
1.257784542E9	0.007550961464547697
1.2578418435E9	0.0
1.257899097E9	0.024434292063998504
1.2579562805E9	0.03492616370681225
1.258013384E9	0.01009702542385172
1.2580704225E9	8.022419839679358
1.258127418E9	0.057242858211872055
1.258184404E9	0.013457997171663733
1.2582413235E9	0.012231076500516396
1.2582981735E9	0.009393903884250742
1.2583549705E9	1.0230070357739076
1.2584116895E9	0.011356071295059318
1.258468343E9	1.2107472032171438
1.258524958E9	0.014658394930892387
1.258581553E9	4.49372927171246
1.258638125E9	0.013036223246046417
1.258694637E9	0.15925038507615952
1.258751057E9	6.366517001426151E-4
1.2588073785E9	0.016979001424999328
1.258863621E9	0.061603586347871386
1.2589197765E9	0.01469741394503679
1.2589758215E9	2.4961930581904674
1.2590318095E9	0.008125703339496955
1.2590877715E9	0.005775889349948732
1.259143692E9	0.03959861016058913
1.2591995435E9	0.04502129604356961
1.259255345E9	0.008686875055742959
1.259311004E9	0.015988462872428496
1.2593665045E9	0.0022837606046423676
1.2594219715E9	2.579043640468702
1.2594774055E9	0.00560585823584209
1.2595328125E9	0.026364897392104635
1.259588206E9	3.7671678226487243E-4
1.25964358E9	0.013114438128199388
1.259698924E9	0.028557819979617524
1.2597542155E9	0.01548666000826842
1.259809428E9	0.019727670330090773
1.259864583E9	0.13730267255527642
1.2599197075E9	0.02346597777971859
1.259974807E9	0.012768501414817559
1.2600300005E9	7.662422272229791
1.2600851215E9	0.005929472361787732
1.2601400385E9	5.660862545491339
1.260194862E9	0.029212095571501517
1.260249417E9	0.2052762228538477
1.26030366E9	0.0
1.260357745E9	0.02021386955065437
1.260411749E9	0.002609295689371676
1.2604657255E9	0.04115866976030172
1.260519697E9	0.016287100620106805
1.2605736505E9	0.0021554731537186777
1.260627587E9	5.117018058952659E-4
1.260679197E9	3.7845933761054273
1.2607061585E9	3.5734619567787393
1.2607354145E9	0.020921118562308366
1.260789248E9	0.0
1.2608429465E9	0.03408129290208928
1.2608965E9	0.015948037986155766
1.2609499735E9	0.010585155773574308
1.26100335E9	0.020355657283711512
1.261056631E9	0.036698867052991524
1.261109834E9	0.6350244695793598
1.2611628405E9	0.005493679471655807
1.261215697E9	0.045641961090787046
1.261268427E9	0.013748852183233354
1.261321003E9	0.005154200720305753
1.261373529E9	0.00837714277706328
1.261425949E9	0.0
1.2614781795E9	0.10016128859651402
1.2615302915E9	0.005651303355227456
1.261582384E9	0.0018222263663367655
1.2616344685E9	0.03329951218296011
1.2616865315E9	0.024452417598273064
1.261738544E9	0.05091795872586948
1.261790506E9	0.003367967672367991
1.2618424345E9	0.0073430439597964164
1.261894338E9	0.05597091129878015
1.2619461965E9	0.02188539952705817
1.2619979895E9	0.0025192954851216056
1.262049715E9	0.03219337294148052
1.2621013735E9	2.789796431929857
1.2621529995E9	0.34973949537052
1.2622046105E9	0.01700633079493695
1.2622562045E9	0.016484386368514733
1.262307624E9	4.947688508437138
1.26235883E9	0.0034216510189050233
1.262409982E9	0.0
1.262461107E9	0.009802916126808135
1.2625121625E9	0.10182473672559375
1.262563166E9	0.01413041081685654
1.2626141245E9	0.002969371593567485
1.262664995E9	0.058272966052780796
1.2627158175E9	2.400453831218461
1.262766619E9	0.028372302834373354
1.262817395E9	0.18532240720932266
1.2628681575E9	0.037742479410105806
1.262918907E9	0.01168153858140371
1.262969634E9	0.003006011115714204
1.263020315E9	0.0
1.2630709075E9	0.022890949839558514
1.2631214155E9	0.01297031727507049
1.2631718965E9	0.012167546698539455
1.263222356E9	0.07916414095791617
1.263272772E9	6.18404122829845
1.263323157E9	0.12528685596671896
1.2633735325E9	0.05801810846080386
1.2634239035E9	0.010345310471778954
1.2634742555E9	2.3163894540089496
1.2635245425E9	0.0
1.2635747605E9	0.015218248931083419
1.263624946E9	0.012807556910611945
1.263675058E9	0.007070338359122209
1.2637250835E9	1.1581015176934182
1.2637750765E9	2.389825462394403
1.263825049E9	0.028699780947667414
1.263874975E9	2.614585055828317E-4
1.2639248345E9	5.649809374707746
1.2639746565E9	0.006273543656666218
1.264024465E9	0.013108722036383566
1.26407421E9	0.004045598034713793
1.2641238985E9	0.02303273293435967
1.264173541E9	0.031217512493398
1.2642231315E9	0.012323240912466353
1.264272671E9	9.765499387667647E-4
1.2643221625E9	0.001441375458666262
1.2643716035E9	9.986980548867255E-4
1.264420984E9	0.018212769135203206
1.2644703395E9	0.0049766740421265205
1.2645196795E9	0.009829232613457707
1.264568979E9	8.455891989814097E-4
1.2646182215E9	0.00253063902114167
1.2646674285E9	0.01566535805864518
1.264716585E9	2.821507085047322
1.2647655985E9	3.643203033430307
1.264814499E9	0.003751509077480275
1.2648633795E9	0.041350419645615755
1.264912224E9	0.01691204916214911
1.26496104E9	0.022906465833350043
1.265009728E9	4.147058540812137E-4
1.265058292E9	0.018983674422321493
1.2651068485E9	4.582407842343143
1.2651553925E9	3.789904602584463
1.265203926E9	0.018335492776963783
1.265252428E9	0.0
1.2653008955E9	5.8694100933929
1.265349335E9	0.01772580840690095
1.2653976595E9	0.018684832057428664
1.2654458645E9	2.100619357155146
1.2654940295E9	0.05690313531304814
1.265542152E9	0.06472188355961866
1.265590244E9	0.015074892168169889
1.265638331E9	0.01186211671271657
1.2656863775E9	0.02029601367425268
1.2657343695E9	2.4556657621054545
1.2657823195E9	0.16304073508999345
1.2658302335E9	0.016645039012326113
1.265878119E9	0.636632924160013
1.2659077065E9	0.041370692345529335
1.2659316335E9	0.015048176298204215
1.26597381E9	0.1663063527299966
1.2660216085E9	6.513529772229787E-4
1.2660693825E9	0.008701161905485715
1.2661171135E9	0.010234077408434386
1.2661648055E9	0.021496698459280997
1.266212456E9	0.0
1.2662600675E9	0.06240755916213623
1.266307624E9	0.022169006865328342
1.2663551205E9	0.011561455475035804
1.266402599E9	0.010456587299327753
1.266450056E9	0.004618367130542981
1.2664974935E9	0.04815383970945265
1.2665449285E9	0.011794855159438155
1.2665923325E9	0.029674511131632737
1.2666396795E9	0.04595827289652421
1.266686919E9	0.025941054918012074
1.266734032E9	0.009553544164579162
1.2667810985E9	0.32729624932303086
1.2668281445E9	0.03199023299283673
1.2668751695E9	0.027117318794399523
1.2669221855E9	0.013894132319767421
1.2669691705E9	0.024644882322820458
1.267016129E9	13.636369157317674
1.2670630835E9	0.02913363612204171
1.267109904E9	0.0010049783031174293
1.267156569E9	0.01676356647256721
1.2672031205E9	0.07652095812940989
1.2672495095E9	5.609983983290829
1.267295804E9	0.002726326684464637
1.267342056E9	0.02329686661504458
1.267388289E9	0.024114427937376667
1.267434519E9	0.020970542288025286
1.267480695E9	0.0
1.267526797E9	0.22362797441898974
1.2675728685E9	0.012451841255035671
1.2676189295E9	0.0389849071510868
1.267664987E9	0.0
1.2677110155E9	5.0545811032801655
1.267756995E9	0.5354465571975203
1.267802945E9	0.04953007527468016
1.267848885E9	0.017988716518305525
1.267894787E9	0.010163447225222078
1.267940649E9	0.010189270815617034
1.2679864975E9	0.02958280743617516
1.2680323315E9	4.647905189525417
1.2680781595E9	1.6631274726630307E-4
1.2681239815E9	2.3644456275371794E-4
1.268169798E9	0.02652505217172057
1.268215563E9	0.06899123749138933
1.2682612685E9	0.5403593875645486
1.2683069355E9	0.08517282886524401
1.2683525615E9	0.004903050242374394
1.2683981495E9	3.760341168683429
1.2684437095E9	0.019209431825729303
1.26848926E9	0.02345447126174674
1.268534785E9	0.10084360211243455
1.2685802905E9	3.7767888922579242
1.2686257285E9	0.014376409861290804
1.268671094E9	0.01217007026820762
1.26871644E9	0.07615084552652482
1.2687617485E9	0.004487356106415172
1.268807027E9	0.013656708166274359
1.268852293E9	0.03619559918572203
1.268897549E9	0.010029441695487695
1.268942799E9	1.7678249637201588
1.2689880395E9	0.0074456682909014886
1.2690332685E9	0.01943017914950594
1.269078458E9	39.57723033965258
1.2691236005E9	0.04222932925619675
1.2691687065E9	0.05301911692004723
1.2692137675E9	0.0031445096285407257
1.2692588065E9	1.4136859369575367
1.269303842E9	0.01310426399684244
1.269348853E9	0.00859844260462212
1.269393832E9	0.010931171622721579
1.269438757E9	0.0
1.269483628E9	0.04810962922986247
1.269528486E9	0.01017729075754613
1.269573311E9	0.04053854548855173
1.269618067E9	0.0
1.2696627605E9	0.00542020870196301
1.269707406E9	0.03912073191992002
1.2697519945E9	0.0359492754260654
1.2697965475E9	2.4049310629967766
1.2698410945E9	0.030202978885177364
1.269885618E9	0.017181513930654122
1.2699301E9	0.051607535650443924
1.269974552E9	0.0019584526224889773
1.2700189915E9	0.018609121365340407
1.270063414E9	0.012235883053921733
1.270107823E9	0.04000459131501995
1.2701522285E9	0.0
1.2701966225E9	0.011422226690927411
1.270240996E9	0.04389797193545204
1.2702853535E9	4.18836109756321
1.2703296825E9	0.02347002711820228
1.2703739675E9	0.001349098714910851
1.2704181905E9	0.012348813303600294
1.270462361E9	0.040536644446589304
1.2705065835E9	22.04541986469598
1.2705507605E9	0.004066213748929663
1.2705948005E9	0.09913944596508792
1.270638808E9	0.031296800200835084
1.270682809E9	0.005927225959819667
1.270726801E9	0.15604289901784874
1.2707707745E9	0.02438297595461562
1.2708147325E9	0.02271410664009364
1.270858669E9	0.0
1.270902567E9	0.2940518873133183
1.2709463945E9	0.057760323556026394
1.2709901395E9	0.05849687007949614
1.2710338515E9	0.020724865802962424
1.271077553E9	0.06578214176508662
1.27111114E9	0.02581381334869279
1.271132974E9	0.0
1.271164893E9	7.822888529642743
1.271208531E9	0.04787045607779949
